movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt4945910,Pine Mountain Gladiator,there is a man who's sole purpose is ridding the world of poverty one problem his methods are barbaric in one town known as pine mountain brad dires begins preparations for the super,horror,action,0.8405066,0.097538926,0.061954558
tt23000254,Skandh,drama crime a 6-year old boy was killed and born back to take revenge finds his mother and kills the killer,action,horror,0.42010146,0.5601564,0.01974204
tt0363896,Police Wala,after the brutal murder of jagmohan's father inspector rakesh nath his mother loses her mind and is unable to communicate with anyone jagmohan grows educates himself and becomes a,romance,action,0.4931804,0.37426168,0.1325579
tt0327219,Los valientes de Guerrero,la pasiã³n y el odio gobiernan una pequeã±a villa mexicana,action,romance,0.3308989,0.30986995,0.35923117
tt0113094,Cyberella: Forbidden Passions,your wildest fantasies are possible in this look at afterlife encounters this cyber-seductress uses her special skills to fulfill your most intimate dreams,romance,action,0.75333166,0.098266855,0.14840148
tt2476170,Broken Notes,having lost his wife mary to illness three years ago james sunderland is both distraught yet uplifted on receipt of a letter which is apparently from her the letter is asking him to,horror,romance,0.0726055,0.26903403,0.6583605
tt18603384,I Am Ghost,a slacker-musician ghost haunts his flat to drive out new tenants but finds himself unexpectedly falling in love with one of them,horror,romance,0.027607676,0.45352396,0.51886827
tt0081232,Nightkill,a woman's lover poisons her cruel husband a rich businessman in front of her she becomes more terrified when she finds the lover dead as well a police detective suddenly shows up at her door,horror,action,0.38078946,0.29646677,0.3227438
tt1488104,Spyder,a portrait of a young woman with a vagabond soul she experiences various levels of reality between heaven and hell ecstasy and horror discovering the world of cinema and her first love,romance,horror,0.02138873,0.52104837,0.45756283
tt10700134,State of Défacto,when single mother anahid kalentz complains about the horrors of war it falls on deaf ears as her son and only family david has made the decision behind her back to enlist in what will,action,romance,0.060274784,0.21074215,0.7289831
tt0791592,Ulila ng Bataan,sampaguita's humble dedication to the child left behind--your neighborhood child--or your own children,action,horror,0.15025131,0.82016355,0.029585138
tt11859872,ACT 1978,act 1978 talks about a pregnant woman who chooses her own way to condemn the injustices caused by the bureaucratic system,action,romance,0.3932046,0.18576281,0.42103255
tt0131545,Povestea dragostei,the charmed pig from creanga's pig story is actually a handsome extraterrestrial armored in an anti-pollution suit,romance,action,0.8771824,0.05347052,0.06934711
tt15055500,They're Coming,two strangers that met through craigslist in the early 2000s take a road trip to a supposed hot site for alien visitation,horror,romance,0.059490036,0.08882359,0.85168636
tt1807931,Amrica Shika Bika,going events is a group of young people wishing to immigrate to america because they thought that the golden opportunities to work get rich quick and achieve the dreams that were unable,action,romance,0.077551894,0.04828835,0.8741598
tt11032374,Demon Slayer the Movie: Mugen Train,after his family was brutally murdered and his sister turned into a demon tanjiro kamado's journey as a demon slayer began tanjiro and his comrades embark on a new mission aboard the mugen train on track to despair,action,horror,0.15636541,0.82313544,0.020499155
tt3413104,Rasin Mwen,whether it's on the soccer fields or in a back alley in modern day haiti the strong survive and the smart thrive belensky pétion a heavy gambler an upcoming soccer star and ladies' man,action,romance,0.2585926,0.0887277,0.65267974
tt5515374,Lake Fear 2: The Swamp,it's march in south florida the beach towns are flush with young people looking for action and excitement for one unlucky group of thrill-seeking spring breakers their adventure leads to,horror,action,0.89386505,0.037604854,0.0685301
tt1210817,Kotha Bangaru Lokam,balu is son of lovable middle-class couple swapna is the daughter of a strict and rich father both of them study in a residential college located at a small town of godavari district,romance,horror,0.13604765,0.4694475,0.39450482
tt1090646,City Rats,eight lost souls search for solutions to problems ranging from finding a better suicide method to defeating creative block to losing their virginity,action,romance,0.12157578,0.015629007,0.86279523
tt1279966,Rivers Wash Over Me,after his mother dies sequan a sensitive teenager from brooklyn moves in with relatives living in a small town plagued with secrets hidden deep within its lush rural alabama terrain,romance,horror,0.030217359,0.9116498,0.05813276
tt0484840,The GoodTimesKid,hoping to improve his life the temperamental rodolfo cano enlists in the army but when another rodolfo cano receives his sign-up orders the two rodolfos' lives collide - with the first rodolfo's girlfriend adding to the confusion,action,romance,0.05934656,0.024677394,0.9159761
tt0230731,Sarakatsanissa,for many years there has been a conflict between two powerful sarakatsanian families whose children despite their family hatred are lovingly groomed,romance,action,0.5496864,0.050219942,0.40009362
tt0805564,Lars and the Real Girl,a delusional young man strikes up an unconventional relationship with a doll he finds on the internet,romance,horror,0.10355477,0.6624631,0.23398209
tt1861356,Jana,jana always stands for his villagers against the atrocities committed by veerapandi manimegalai veerapandi's daughter falls in love with jana but is stunned when she learns about his past life,action,romance,0.32865116,0.047194786,0.62415403
tt5498920,Exodus,a disgraced british general releases the deathly weaponised 'exodus' virus on the london underground - to shame his government into admitting the development of the virus and it's planned deployment in a false flag operation,horror,action,0.8544767,0.11414522,0.03137806
tt0015086,The Love Story of Aliette Brunton,a faithless kc's wife elopes with his opponent in a slum murder trial,romance,action,0.7089089,0.11980987,0.1712812
tt10488760,Untitled Tex Murphy Project,a century-old riddle a package a killer a mysterious woman a missing man a terrible secret and tex murphy pi needs to shave it can't get any worse,romance,horror,0.10788474,0.8534957,0.038619578
tt0021216,One Night at Susie's,a woman who owns a boarding house winds up being the mother hen to the assorted mobsters and racketeers who live there her foster son takes the blame for a murder that was actually,romance,action,0.74170995,0.091665454,0.16662467
tt0100483,The Returning,a lawyer moves in to a rural homestead and during his first night a beautiful ghostly woman makes love to him in his sleep soon his dreams become more engrossing than his everyday world and girlfriend,horror,romance,0.038418498,0.26275012,0.6988314
tt1505875,Kanimdaki Barut,definitely watch a great movie,action,romance,0.24596128,0.26115677,0.49288192
tt0047057,The Yellow Squadron,the year is 1954 the war in korea has just ended and the superpowers stand by each side of the border the peace in europe is fragile and the cold war is imminent at f8 - air force base,romance,action,0.95135295,0.008897928,0.039749093
tt13075418,Women Are Angels 2,several couples in different age groups in 2020 are looking to define twenty of their lives unaware that they are suffering severely from mental conflicts,romance,horror,0.18346578,0.4318212,0.384713
